"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
""
"Q1089","1890mil","560mil","1890mil","560mil","1890mil","560mil","T","0",""
"Q1090","1890mil","630mil","1890mil","630mil","1890mil","630mil","T","0",""
"Q1091","1890mil","700mil","1890mil","700mil","1890mil","700mil","T","0",""
"Q1092","1890mil","770mil","1890mil","770mil","1890mil","770mil","T","0",""
"Q1093","1890mil","840mil","1890mil","840mil","1890mil","840mil","T","0",""
"Q1094","1890mil","910mil","1890mil","910mil","1890mil","910mil","T","0",""
"Q1095","1890mil","980mil","1890mil","980mil","1890mil","980mil","T","0",""
"Q1096","1890mil","1050mil","1890mil","1050mil","1890mil","1050mil","T","0",""
"Q1097","1890mil","1120mil","1890mil","1120mil","1890mil","1120mil","T","0",""
"Q1098","1890mil","1190mil","1890mil","1190mil","1890mil","1190mil","T","0",""
"Q1099","1890mil","1260mil","1890mil","1260mil","1890mil","1260mil","T","0",""
"Q1100","1890mil","1330mil","1890mil","1330mil","1890mil","1330mil","T","0",""
"Q1101","1890mil","1400mil","1890mil","1400mil","1890mil","1400mil","T","0",""
"Q1102","1890mil","1470mil","1890mil","1470mil","1890mil","1470mil","T","0",""
"Q1103","1890mil","1540mil","1890mil","1540mil","1890mil","1540mil","T","0",""
"Q1104","1890mil","1610mil","1890mil","1610mil","1890mil","1610mil","T","0",""
"Q1105","1890mil","1680mil","1890mil","1680mil","1890mil","1680mil","T","0",""
"Q1106","1890mil","1750mil","1890mil","1750mil","1890mil","1750mil","T","0",""
"Q1107","1890mil","1820mil","1890mil","1820mil","1890mil","1820mil","T","0",""
"Q1108","1890mil","1890mil","1890mil","1890mil","1890mil","1890mil","T","0",""
"Q1109","1890mil","1960mil","1890mil","1960mil","1890mil","1960mil","T","0",""
"Q1110","1890mil","2030mil","1890mil","2030mil","1890mil","2030mil","T","0",""
"Q1111","1890mil","2100mil","1890mil","2100mil","1890mil","2100mil","T","0",""
"Q1112","1890mil","2170mil","1890mil","2170mil","1890mil","2170mil","T","0",""
"Q1113","1890mil","2240mil","1890mil","2240mil","1890mil","2240mil","T","0",""
"Q1114","1890mil","2310mil","1890mil","2310mil","1890mil","2310mil","T","0",""
"Q1115","1890mil","2380mil","1890mil","2380mil","1890mil","2380mil","T","0",""
"Q1116","1890mil","2450mil","1890mil","2450mil","1890mil","2450mil","T","0",""
"Q1117","1890mil","2520mil","1890mil","2520mil","1890mil","2520mil","T","0",""
"Q1118","1890mil","2590mil","1890mil","2590mil","1890mil","2590mil","T","0",""
"Q1119","1890mil","2660mil","1890mil","2660mil","1890mil","2660mil","T","0",""
"Q1120","1890mil","2730mil","1890mil","2730mil","1890mil","2730mil","T","0",""
"Q1121","1960mil","0mil","1960mil","0mil","1960mil","0mil","T","0",""
"Q1122","1960mil","70mil","1960mil","70mil","1960mil","70mil","T","0",""
"Q1123","1960mil","140mil","1960mil","140mil","1960mil","140mil","T","0",""
"Q1124","1960mil","210mil","1960mil","210mil","1960mil","210mil","T","0",""
"Q1125","1960mil","280mil","1960mil","280mil","1960mil","280mil","T","0",""
"Q1126","1960mil","350mil","1960mil","350mil","1960mil","350mil","T","0",""
"Q1127","1960mil","420mil","1960mil","420mil","1960mil","420mil","T","0",""
"Q1128","1960mil","490mil","1960mil","490mil","1960mil","490mil","T","0",""
"Q1129","1960mil","560mil","1960mil","560mil","1960mil","560mil","T","0",""
"Q1130","1960mil","630mil","1960mil","630mil","1960mil","630mil","T","0",""
"Q1131","1960mil","700mil","1960mil","700mil","1960mil","700mil","T","0",""
"Q1132","1960mil","770mil","1960mil","770mil","1960mil","770mil","T","0",""
"Q1133","1960mil","840mil","1960mil","840mil","1960mil","840mil","T","0",""
"Q1134","1960mil","910mil","1960mil","910mil","1960mil","910mil","T","0",""
"Q1135","1960mil","980mil","1960mil","980mil","1960mil","980mil","T","0",""
"Q1136","1960mil","1050mil","1960mil","1050mil","1960mil","1050mil","T","0",""
"Q1137","1960mil","1120mil","1960mil","1120mil","1960mil","1120mil","T","0",""
"Q1138","1960mil","1190mil","1960mil","1190mil","1960mil","1190mil","T","0",""
"Q1139","1960mil","1260mil","1960mil","1260mil","1960mil","1260mil","T","0",""
"Q1140","1960mil","1330mil","1960mil","1330mil","1960mil","1330mil","T","0",""
"Q1141","1960mil","1400mil","1960mil","1400mil","1960mil","1400mil","T","0",""
"Q1142","1960mil","1470mil","1960mil","1470mil","1960mil","1470mil","T","0",""
"Q1143","1960mil","1540mil","1960mil","1540mil","1960mil","1540mil","T","0",""
"Q1144","1960mil","1610mil","1960mil","1610mil","1960mil","1610mil","T","0",""
"Q1145","1960mil","1680mil","1960mil","1680mil","1960mil","1680mil","T","0",""
"Q1146","1960mil","1750mil","1960mil","1750mil","1960mil","1750mil","T","0",""
"Q1147","1960mil","1820mil","1960mil","1820mil","1960mil","1820mil","T","0",""
"Q1148","1960mil","1890mil","1960mil","1890mil","1960mil","1890mil","T","0",""
"Q1149","1960mil","1960mil","1960mil","1960mil","1960mil","1960mil","T","0",""
"Q1150","1960mil","2030mil","1960mil","2030mil","1960mil","2030mil","T","0",""
"Q1151","1960mil","2100mil","1960mil","2100mil","1960mil","2100mil","T","0",""
"Q1152","1960mil","2170mil","1960mil","2170mil","1960mil","2170mil","T","0",""
"Q1153","1960mil","2240mil","1960mil","2240mil","1960mil","2240mil","T","0",""
"Q1154","1960mil","2310mil","1960mil","2310mil","1960mil","2310mil","T","0",""
"Q1155","1960mil","2380mil","1960mil","2380mil","1960mil","2380mil","T","0",""
"Q1156","1960mil","2450mil","1960mil","2450mil","1960mil","2450mil","T","0",""
"Q1157","1960mil","2520mil","1960mil","2520mil","1960mil","2520mil","T","0",""
"Q1158","1960mil","2590mil","1960mil","2590mil","1960mil","2590mil","T","0",""
"Q1159","1960mil","2660mil","1960mil","2660mil","1960mil","2660mil","T","0",""
"Q1160","1960mil","2730mil","1960mil","2730mil","1960mil","2730mil","T","0",""
"Q1161","2030mil","0mil","2030mil","0mil","2030mil","0mil","T","0",""
"Q1162","2030mil","70mil","2030mil","70mil","2030mil","70mil","T","0",""
"Q1163","2030mil","140mil","2030mil","140mil","2030mil","140mil","T","0",""
"Q1164","2030mil","210mil","2030mil","210mil","2030mil","210mil","T","0",""
"Q1165","2030mil","280mil","2030mil","280mil","2030mil","280mil","T","0",""
"Q1166","2030mil","350mil","2030mil","350mil","2030mil","350mil","T","0",""
"Q1167","2030mil","420mil","2030mil","420mil","2030mil","420mil","T","0",""
"Q1168","2030mil","490mil","2030mil","490mil","2030mil","490mil","T","0",""
"Q1169","2030mil","560mil","2030mil","560mil","2030mil","560mil","T","0",""
"Q1170","2030mil","630mil","2030mil","630mil","2030mil","630mil","T","0",""
"Q1171","2030mil","700mil","2030mil","700mil","2030mil","700mil","T","0",""
"Q1172","2030mil","770mil","2030mil","770mil","2030mil","770mil","T","0",""
"Q1173","2030mil","840mil","2030mil","840mil","2030mil","840mil","T","0",""
"Q1174","2030mil","910mil","2030mil","910mil","2030mil","910mil","T","0",""
"Q1175","2030mil","980mil","2030mil","980mil","2030mil","980mil","T","0",""
"Q1176","2030mil","1050mil","2030mil","1050mil","2030mil","1050mil","T","0",""
"Q1177","2030mil","1120mil","2030mil","1120mil","2030mil","1120mil","T","0",""
"Q1178","2030mil","1190mil","2030mil","1190mil","2030mil","1190mil","T","0",""
"Q1179","2030mil","1260mil","2030mil","1260mil","2030mil","1260mil","T","0",""
"Q1180","2030mil","1330mil","2030mil","1330mil","2030mil","1330mil","T","0",""
"Q1181","2030mil","1400mil","2030mil","1400mil","2030mil","1400mil","T","0",""
"Q1182","2030mil","1470mil","2030mil","1470mil","2030mil","1470mil","T","0",""
"Q1183","2030mil","1540mil","2030mil","1540mil","2030mil","1540mil","T","0",""
"Q1184","2030mil","1610mil","2030mil","1610mil","2030mil","1610mil","T","0",""
"Q1185","2030mil","1680mil","2030mil","1680mil","2030mil","1680mil","T","0",""
"Q1186","2030mil","1750mil","2030mil","1750mil","2030mil","1750mil","T","0",""
"Q1187","2030mil","1820mil","2030mil","1820mil","2030mil","1820mil","T","0",""
"Q1188","2030mil","1890mil","2030mil","1890mil","2030mil","1890mil","T","0",""
"Q1189","2030mil","1960mil","2030mil","1960mil","2030mil","1960mil","T","0",""
"Q1190","2030mil","2030mil","2030mil","2030mil","2030mil","2030mil","T","0",""
"Q1191","2030mil","2100mil","2030mil","2100mil","2030mil","2100mil","T","0",""
"Q1192","2030mil","2170mil","2030mil","2170mil","2030mil","2170mil","T","0",""
"Q1193","2030mil","2240mil","2030mil","2240mil","2030mil","2240mil","T","0",""
"Q1194","2030mil","2310mil","2030mil","2310mil","2030mil","2310mil","T","0",""
"Q1195","2030mil","2380mil","2030mil","2380mil","2030mil","2380mil","T","0",""
"Q1196","2030mil","2450mil","2030mil","2450mil","2030mil","2450mil","T","0",""
"Q1197","2030mil","2520mil","2030mil","2520mil","2030mil","2520mil","T","0",""
"Q1198","2030mil","2590mil","2030mil","2590mil","2030mil","2590mil","T","0",""
"Q1199","2030mil","2660mil","2030mil","2660mil","2030mil","2660mil","T","0",""
"Q1200","2030mil","2730mil","2030mil","2730mil","2030mil","2730mil","T","0",""
